,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,0.9,3.1,-3.2,0.0,2.3,3.5
1,2016-01-02,4.1,8.8,-4.6,0.0,0.9,3.6
2,2016-01-03,7.0,9.3,4.5,0.0,1.6,3.3
3,2016-01-04,4.2,8.2,1.4,4.0,1.0,2.6
4,2016-01-05,1.3,3.4,-0.2,0.0,3.1,4.6
5,2016-01-06,1.0,4.5,-2.7,0.0,1.3,1.8
6,2016-01-07,1.5,3.0,-0.5,0.0,3.6,3.3
7,2016-01-08,0.7,3.2,-2.7,0.0,0.7,1.7
8,2016-01-09,0.4,3.2,-1.9,0.0,3.0,2.2
9,2016-01-10,0.4,4.1,-2.5,2.5,3.3,3.3
10,2016-01-11,-2.0,-0.1,-3.0,0.0,2.7,5.3
11,2016-01-12,-1.4,1.0,-3.3,0.0,3.3,3.2
12,2016-01-13,-0.8,2.6,-4.5,0.0,2.5,1.5
13,2016-01-14,-0.3,2.5,-5.2,0.5,6.1,2.8
14,2016-01-15,-3.4,1.8,-7.0,0.0,4.2,1.6
15,2016-01-16,-3.8,2.5,-8.0,0.0,3.3,2.0
16,2016-01-17,-2.2,2.5,-7.7,0.0,6.1,2.0
17,2016-01-18,-0.9,1.3,-4.3,66.5,0.0,
18,2016-01-19,0.4,2.5,-2.0,0.5,1.7,
19,2016-01-20,-1.6,2.9,-5.5,0.0,2.6,1.7
20,2016-01-21,-0.6,2.2,-3.3,0.0,4.2,2.1
21,2016-01-22,-1.7,1.3,-5.5,0.0,6.1,3.4
22,2016-01-23,-1.5,1.3,-3.3,0.0,1.6,2.5
23,2016-01-24,-4.0,0.4,-8.4,4.0,1.2,0.8
24,2016-01-25,-2.0,0.4,-7.2,0.0,3.4,2.4
25,2016-01-26,0.6,4.3,-3.2,0.0,1.2,1.0
26,2016-01-27,2.8,4.9,-1.0,0.5,3.4,3.1
27,2016-01-28,2.3,4.6,-0.9,0.0,3.5,4.5
28,2016-01-29,-1.6,2.1,-5.6,0.0,0.6,0.7
29,2016-01-30,-1.3,2.9,-3.4,0.0,3.5,0.8
30,2016-01-31,-0.2,2.6,-3.3,0.0,5.8,2.7
31,2016-02-01,-2.3,0.5,-5.8,0.0,7.2,2.0
32,2016-02-02,-3.0,1.2,-6.5,0.0,3.4,1.9
33,2016-02-03,-2.2,2.3,-7.7,0.0,5.6,1.7
34,2016-02-04,-1.7,4.6,-8.6,0.0,3.4,1.2
35,2016-02-05,1.1,3.9,-3.2,0.0,5.8,2.8
36,2016-02-06,-0.7,3.4,-5.0,0.0,5.7,1.8
37,2016-02-07,-3.7,0.9,-9.2,0.0,7.4,1.9
38,2016-02-08,-2.1,3.6,-7.3,0.0,2.9,0.5
39,2016-02-09,1.9,6.7,-3.1,0.5,3.2,1.8
40,2016-02-10,-0.3,1.8,-1.9,0.0,6.1,4.7
41,2016-02-11,-0.3,4.0,-3.9,0.0,7.2,2.2
42,2016-02-12,0.5,9.4,-7.4,0.0,7.7,1.5
43,2016-02-13,5.7,13.3,1.3,0.0,1.6,1.3
44,2016-02-14,9.4,16.8,2.8,10.5,0.3,3.0
45,2016-02-15,0.6,7.1,-3.5,0.0,4.6,3.9
46,2016-02-16,-1.5,2.0,-4.0,0.0,2.7,1.7
47,2016-02-17,-1.5,1.6,-4.0,0.5,2.1,
48,2016-02-18,1.5,6.5,-3.3,0.0,3.1,1.9
49,2016-02-19,3.1,8.8,-2.0,3.5,2.2,1.7
50,2016-02-20,3.0,6.4,-0.4,27.0,0.0,0.4
51,2016-02-21,4.8,9.6,0.5,2.5,3.3,4.1
52,2016-02-22,0.2,3.1,-2.2,0.0,0.1,2.9
53,2016-02-23,1.0,6.9,-3.1,1.5,1.0,1.2
54,2016-02-24,-1.2,2.1,-5.4,0.0,3.5,2.5
55,2016-02-25,-2.5,2.2,-5.9,0.0,5.2,1.5
56,2016-02-26,-2.0,2.0,-7.7,0.5,6.2,1.5
57,2016-02-27,0.0,4.6,-2.9,5.0,6.0,1.4
58,2016-02-28,-0.7,3.2,-5.4,3.0,4.7,0.9
59,2016-02-29,1.9,5.9,-0.3,11.5,0.0,2.0
60,2016-03-01,-0.8,1.9,-3.2,0.0,4.0,4.0
61,2016-03-02,-0.4,2.5,-3.6,0.0,3.5,2.9
62,2016-03-03,0.7,6.2,-4.5,11.5,3.7,2.8
63,2016-03-04,0.3,7.6,-4.0,0.0,8.5,1.1
64,2016-03-05,1.5,6.6,-4.0,0.0,8.2,1.3
65,2016-03-06,7.2,13.6,4.1,0.0,0.7,1.4
66,2016-03-07,8.4,18.0,3.3,0.0,3.2,1.4
67,2016-03-08,8.1,14.9,4.2,0.0,1.7,2.2
68,2016-03-09,3.2,6.2,1.1,0.0,2.1,2.5
69,2016-03-10,1.0,6.5,-1.9,0.0,7.2,1.3
70,2016-03-11,0.4,5.6,-4.2,0.0,6.4,1.5
71,2016-03-12,0.4,6.8,-4.8,0.0,8.2,1.5
72,2016-03-13,2.3,9.0,-5.0,0.0,5.2,1.5
73,2016-03-14,4.4,9.8,-0.1,0.0,3.5,1.0
74,2016-03-15,3.2,7.9,-1.7,0.0,8.0,2.9
75,2016-03-16,7.5,12.3,3.0,0.0,5.3,2.7
76,2016-03-17,10.0,16.5,2.3,0.0,9.4,2.7
77,2016-03-18,10.4,20.7,1.6,0.0,5.9,1.5
78,2016-03-19,10.5,16.7,5.7,0.0,1.1,1.4
79,2016-03-20,6.4,11.2,2.5,0.0,2.9,2.4
80,2016-03-21,3.3,8.1,-1.3,0.0,6.6,2.4
81,2016-03-22,5.9,9.9,1.1,0.5,2.3,2.5
82,2016-03-23,3.5,7.2,0.1,0.0,4.8,2.3
83,2016-03-24,1.8,7.1,-2.4,0.0,6.1,1.3
84,2016-03-25,2.9,8.3,-2.2,0.0,7.4,2.5
85,2016-03-26,3.0,9.1,-2.0,0.0,4.7,1.5
86,2016-03-27,4.8,12.6,-2.5,0.0,8.5,1.9
87,2016-03-28,6.4,15.5,-1.1,0.0,10.0,1.5
88,2016-03-29,6.3,14.4,-0.8,0.0,9.9,1.3
89,2016-03-30,8.4,18.3,2.8,1.5,6.3,1.5
90,2016-03-31,7.1,14.3,1.0,0.5,10.0,2.2
91,2016-04-01,4.4,11.2,-1.3,2.0,8.0,1.3
92,2016-04-02,5.4,8.1,3.6,1.0,0.0,0.8
93,2016-04-03,11.2,15.9,8.1,4.5,0.8,2.0
94,2016-04-04,4.6,9.0,0.3,33.5,0.0,1.1
95,2016-04-05,8.2,16.9,-0.4,0.0,10.5,1.7
96,2016-04-06,9.4,14.8,2.4,0.0,10.8,2.5
97,2016-04-07,6.4,12.1,1.2,31.0,0.0,1.1
98,2016-04-08,11.3,15.8,7.5,0.5,4.5,3.2
99,2016-04-09,11.2,18.2,3.7,0.0,9.8,2.7
100,2016-04-10,6.3,10.9,2.6,0.0,1.8,1.3
101,2016-04-11,3.1,7.3,0.9,2.5,3.7,2.5
102,2016-04-12,5.3,12.6,-1.5,0.0,10.7,1.6
103,2016-04-13,11.5,17.8,3.1,0.0,3.8,2.3
104,2016-04-14,13.1,18.9,9.1,0.5,4.2,1.0
105,2016-04-15,8.6,11.8,5.5,0.5,5.0,4.4
106,2016-04-16,10.7,16.3,5.4,0.0,5.7,2.5
107,2016-04-17,12.3,16.5,6.8,21.5,0.0,3.7
108,2016-04-18,13.2,16.7,10.7,0.5,4.3,4.3
109,2016-04-19,10.7,15.9,4.2,0.0,6.9,2.4
110,2016-04-20,10.6,16.2,3.0,0.0,10.4,2.0
111,2016-04-21,13.5,21.1,5.8,0.0,2.4,1.2
112,2016-04-22,11.6,16.4,6.5,3.5,1.2,0.5
113,2016-04-23,14.4,22.2,6.7,0.0,7.0,2.0
114,2016-04-24,12.8,20.2,5.7,0.0,10.0,1.8
115,2016-04-25,9.8,19.9,2.4,0.0,11.6,1.5
116,2016-04-26,10.9,22.1,4.8,0.0,6.0,1.3
117,2016-04-27,7.3,12.6,2.0,0.0,6.1,1.2
118,2016-04-28,7.9,9.2,6.3,30.5,0.0,0.5
119,2016-04-29,7.9,11.7,6.1,5.5,1.2,2.5
120,2016-04-30,8.0,13.3,3.8,1.0,7.8,3.1
121,2016-05-01,5.9,7.8,4.2,10.0,0.0,0.6
122,2016-05-02,10.9,19.7,3.9,0.0,4.7,1.3
123,2016-05-03,18.0,27.7,8.2,0.0,10.4,2.3
124,2016-05-04,16.8,19.9,12.1,9.5,2.0,2.6
125,2016-05-05,14.6,17.3,12.2,1.0,1.1,3.7
126,2016-05-06,15.4,22.0,8.3,0.0,2.7,1.6
127,2016-05-07,16.5,20.2,13.7,0.5,1.7,2.6
128,2016-05-08,14.6,20.8,6.3,0.0,11.1,4.2
129,2016-05-09,14.5,24.3,2.6,0.0,11.7,1.7
130,2016-05-10,12.4,14.9,10.7,12.5,0.0,0.6
131,2016-05-11,13.6,16.6,11.4,13.5,0.0,0.9
132,2016-05-12,14.8,19.4,9.7,0.0,8.5,3.3
133,2016-05-13,17.5,26.6,7.6,0.0,10.5,1.7
134,2016-05-14,12.9,19.5,4.8,0.0,11.2,1.2
135,2016-05-15,11.4,20.5,3.0,0.0,11.8,1.0
136,2016-05-16,15.6,22.7,5.0,0.0,10.8,2.4
137,2016-05-17,14.6,18.3,11.1,10.5,1.4,0.8
138,2016-05-18,16.0,26.5,8.4,0.0,11.8,1.2
139,2016-05-19,14.9,23.6,8.6,0.0,11.7,0.9
140,2016-05-20,14.8,23.5,7.9,0.0,10.8,0.8
141,2016-05-21,15.7,22.6,9.1,0.0,3.6,0.8
142,2016-05-22,19.7,29.2,12.4,0.0,10.6,1.1
143,2016-05-23,19.3,29.8,12.2,0.0,11.2,1.2
144,2016-05-24,16.9,21.9,12.1,0.0,4.5,1.0
145,2016-05-25,18.9,24.2,13.9,0.5,0.1,0.7
146,2016-05-26,21.2,25.3,17.3,0.0,1.7,1.3
147,2016-05-27,17.1,23.0,12.1,19.0,3.5,1.3
148,2016-05-28,17.4,28.3,9.6,0.0,11.9,1.6
149,2016-05-29,15.6,22.7,8.5,0.0,9.3,1.1
150,2016-05-30,17.4,26.9,12.2,0.0,6.5,0.5
151,2016-05-31,16.6,24.5,11.8,10.0,2.1,1.0
152,2016-06-01,13.8,17.1,10.3,0.0,8.8,3.1
153,2016-06-02,12.7,16.7,7.2,0.0,3.0,2.5
154,2016-06-03,13.2,20.0,5.5,0.0,5.8,1.7
155,2016-06-04,17.9,26.1,7.7,0.0,8.2,1.9
156,2016-06-05,15.0,21.9,10.5,0.0,4.8,1.3
157,2016-06-06,15.9,23.0,9.9,0.0,9.0,0.8
158,2016-06-07,18.7,27.2,10.7,0.0,10.5,1.2
159,2016-06-08,20.2,26.6,13.7,0.0,6.8,1.4
160,2016-06-09,19.1,23.2,16.1,17.0,0.2,0.7
161,2016-06-10,20.1,27.6,14.2,0.0,11.4,1.4
162,2016-06-11,18.4,25.6,11.6,0.0,11.6,1.0
163,2016-06-12,19.7,29.7,12.9,0.0,6.8,0.9
164,2016-06-13,16.3,18.8,15.4,10.5,0.0,0.2
